file,sr,duration_sec,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,hf_energy_ratio_mean,hf_energy_ratio_std
guitar_04.wav,32000,5.06,1850.7070642800768,261.77468390075916,1424.403087355206,60.87367480725869,3423.402996845426,273.11441375308993,7.586561e-05,8.291803e-05,1.3195596e-06,2.165551e-06
guitar_05.wav,32000,5.06,1189.4418349269674,351.7188972979144,1324.7482600818203,174.38042068970023,2735.212933753943,517.2334512822085,3.8350478e-05,0.00029812517,2.4801968e-06,2.8035322e-05
orchestral_01.wav,32000,5.06,1643.2511125981466,207.77030150391587,1707.9307334934506,162.07518330528893,3162.6084384858045,326.5574703916884,0.00072394265,0.00067580584,4.0422627e-05,6.3027735e-05
orchestral_02.wav,32000,5.06,1363.9203956530073,310.6104452693103,1752.6498085710627,243.42985237753982,2647.2298895899053,541.5115230842571,0.0007520639,0.0010410903,6.801549e-05,0.00011258242
orchestral_03.wav,32000,5.06,1081.736099263865,118.06750703660539,1611.5957667203968,174.48668557930986,1839.067429022082,242.58035827875418,0.00019253095,0.00029445442,2.2914985e-05,3.653155e-05
orchestral_04.wav,32000,5.06,2059.02352060594,548.1773749428693,2526.596817851218,357.1818964437679,4415.122239747634,1060.604183971308,0.0038535392,0.0048125465,0.00083503063,0.0011976041
orchestral_05.wav,32000,5.06,1083.112056061248,283.23945824201866,1429.384408065599,286.1870699714858,1868.9373028391167,783.8733923479813,0.00020866068,0.0008273337,3.99979e-05,0.00015016817
piano_01.wav,32000,5.06,457.0482553912019,112.96882144679935,666.7192649279476,240.46865137587912,647.8706624605678,216.01281674507553,2.4412693e-05,0.00031145444,3.442743e-06,4.5113167e-05
piano_02.wav,32000,5.06,689.5351353098407,124.55023862640883,769.5329999054302,180.03633435662792,1056.8809148264984,248.50295306076384,1.2829161e-05,9.6834774e-05,1.1640176e-06,1.121244e-05
piano_03.wav,32000,5.06,709.0437869143773,89.87715952631928,852.8867193408803,164.47935888048303,1167.5374605678232,170.60347293886971,2.0370811e-05,0.00017657346,1.8094004e-06,2.2042761e-05
piano_04.wav,32000,5.06,560.2510043957988,106.45931603461395,690.6425052784351,226.80598629239807,856.3682965299685,153.21696862933473,1.827679e-05,0.0001738636,2.325358e-06,2.4161403e-05
piano_05.wav,32000,5.06,681.6229844738624,77.99070487122857,669.9612702590739,155.6934085473745,836.6522082018928,113.27538346466571,8.371625e-06,9.773372e-05,9.95117e-07,1.352947e-05
