file,sr,duration_sec,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,hf_energy_ratio_mean,hf_energy_ratio_std
guitar_03.wav,32000,5.12,2761.867432320056,1094.2852309150592,3399.2918529553654,748.95260295777,6562.646028037383,2497.179302784416,0.008585239,0.016139168,0.008276616,0.021778429
guitar_04.wav,32000,5.12,2268.53452613647,578.3947045445562,2019.4756282641208,566.5220766555442,4099.9805295950155,1124.5127826553717,0.0018145143,0.0033310568,0.0006790462,0.0018985072
guitar_05.wav,32000,5.12,1462.6195020846142,697.6663393115277,1684.08143397434,617.417255901933,3100.17523364486,1175.6742410650654,0.00055340386,0.0023119005,0.0003325041,0.0018113282
orchestral_01.wav,32000,5.12,2104.9009639406086,580.7456016168741,2175.02530099399,415.8188824712611,4015.917056074766,962.8903277012722,0.0048161773,0.027143473,0.0030163738,0.027217563
orchestral_02.wav,32000,5.12,1973.0548266552466,874.3020797763062,2484.5517458985632,743.7590528169844,4055.247274143302,1945.3558168693414,0.008875957,0.039295383,0.0053954003,0.037273336
orchestral_03.wav,32000,5.12,1583.54627383398,578.2754928621525,2405.9212773412273,234.80789565262208,2858.596183800623,876.2000848741625,0.0056292727,0.06366807,0.0040611844,0.04719485
orchestral_04.wav,32000,5.12,2476.1316930386106,845.6620089466595,2826.9269509465603,546.3043983346712,5331.6296728971965,1535.2763345915369,0.008511109,0.013736292,0.0033560293,0.007660038
orchestral_05.wav,32000,5.12,1626.3164668242325,1039.2817370779774,2092.939221625563,717.3484351976467,3048.822040498442,2317.892969229164,0.0056108097,0.02672596,0.005030936,0.032161612
piano_01.wav,32000,5.12,457.0578705199521,428.7583033682818,571.3141098830242,418.17476556124143,694.6553738317757,917.11750679708,0.00016541386,0.0020872776,0.00013243232,0.0017590572
piano_02.wav,32000,5.12,850.1539822068775,558.0259885338913,934.9421666897383,403.8228038133584,1407.4182242990655,1040.3199794713862,0.0017817947,0.021936499,0.0017205558,0.021628048
piano_03.wav,32000,5.12,893.8766738912896,547.8427830480141,1091.8822512334286,378.18702983374783,1539.3302180685357,972.9787848764918,0.0019363891,0.023470158,0.0015664496,0.019805154
piano_04.wav,32000,5.12,625.0811358199626,541.0780200542973,695.7534551871803,388.6970983320956,995.0350467289719,980.7588340737121,0.0008316575,0.010243852,0.0007918957,0.009941004
piano_05.wav,32000,5.12,747.1345844470221,551.4301755726021,667.1719858940039,351.7531705924127,969.9669003115265,974.3203633750834,0.002903005,0.036436282,0.002755995,0.034890875
